period,position,final_seniority,final_salary
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2400.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1480.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7400.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5700.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2800.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,800.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,4600.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1400.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4700.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,5750.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3900.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6400.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,2100.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,800.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,630.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1350.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3400.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,850.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1579.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6400.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1900.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,2700.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3700.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1100.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2300.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,570.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1430.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3700.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,4700.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,7000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6950.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,5000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3200.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3550.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1400.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,900.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1100.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5300.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,570.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,5000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3600.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2650.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5200.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,4500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2530.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,3500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1050.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,800.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,400.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1085.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,520.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2800.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2800.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,400.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2200.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4700.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1045.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,8000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3600.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,780.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,950.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,800.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,5500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2800.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3800.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,3000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,3000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,3500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,450.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,8400.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3300.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3200.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1650.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3800.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1560.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5650.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,5000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3800.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3900.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,2800.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3300.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,12500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,8400.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5200.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1400.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,1300.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1050.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,9000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5300.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,2250.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1880.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3285.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7182.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,2500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1300.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3300.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3800.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3200.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,1000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1300.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,5500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,2100.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1100.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5200.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,2800.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1700.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1700.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3300.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1700.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2700.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,2500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1700.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1600.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5200.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2300.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4225.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3250.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1280.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7700.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4100.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7250.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,850.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,400.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3100.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3750.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7186.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3400.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1700.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,8900.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,3300.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,450.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3750.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3680.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,775.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3300.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3600.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1200.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,550.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,10200.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4650.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,618.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5075.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2130.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2200.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,900.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,400.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5800.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,2100.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,4350.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,4000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,520.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4200.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,5250.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4200.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,2000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,700.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2282.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4940.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3700.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,11400.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4900.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2800.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,3500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,2300.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3900.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1500.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,3000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3000.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,5600.0
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6300.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1200.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4675.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3200.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,975.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3800.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,3950.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,4400.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,2100.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2550.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3200.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2130.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3350.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7500.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,9500.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,800.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6000.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2100.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,3100.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1337.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4200.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,2000.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,300.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,875.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3500.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5500.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7200.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1200.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,700.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,800.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1000.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1900.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,4000.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,600.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,665.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7500.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,2200.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,2100.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1200.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2650.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4000.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,10000.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,13750.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1800.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7200.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6000.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3050.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2700.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,5300.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6800.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,500.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1490.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,2500.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,800.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,2800.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2800.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2200.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,2300.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1900.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2650.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5000.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2850.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,900.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4100.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7000.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,9000.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1300.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1800.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3400.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3500.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,9500.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5000.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5130.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5700.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2200.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,650.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,4500.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,1850.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2750.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7000.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,950.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7500.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1250.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,600.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3000.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5200.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1400.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1250.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,600.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6150.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3500.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4200.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4200.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,500.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3800.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1700.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1300.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4900.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2800.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,5800.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7500.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5000.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4200.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4800.0
2024_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7500.0
